product_name,Negative,Neutral,Positive,total_reviews,pct_positive,pct_negative
B001EO7M16,0,0,1,1,100.0,0.0
B001EPPBQS,0,0,1,1,100.0,0.0
B001EQ4CJO,1,0,0,1,0.0,100.0
B001EQ4DES,0,0,1,1,100.0,0.0
B001EQ4DG6,0,1,0,1,0.0,0.0
B001EQ4EC4,0,0,1,1,100.0,0.0
B001EQ4EHE,0,0,1,1,100.0,0.0
B001EQ4GKE,0,0,1,1,100.0,0.0
B001EQ4GZ4,0,0,1,1,100.0,0.0
B001EQ4H3A,0,0,1,1,100.0,0.0
B001EPPIRK,0,0,1,1,100.0,0.0
B001EPPIT8,0,0,1,1,100.0,0.0
B001EPPJT2,0,0,1,1,100.0,0.0
B001EPPJVK,0,0,1,1,100.0,0.0
B001EPPJX8,0,0,1,1,100.0,0.0
B001EPPVX6,0,0,1,1,100.0,0.0
B001EPQ73O,0,0,1,1,100.0,0.0
B001EPQMMK,0,0,1,1,100.0,0.0
B001EQ4I5M,0,0,1,1,100.0,0.0
B001EQ4IJS,0,0,1,1,100.0,0.0
B001EQ4JFQ,0,0,1,1,100.0,0.0
B001EQ4JOC,0,0,1,1,100.0,0.0
B001EQ4JQ0,0,0,1,1,100.0,0.0
B001EQ4JS8,0,0,1,1,100.0,0.0
B001EQ4K28,0,0,1,1,100.0,0.0
B001EQ4KVE,0,0,1,1,100.0,0.0
B001EQ4LFO,0,0,1,1,100.0,0.0
B001EQ4LOA,0,0,1,1,100.0,0.0
B001EPQVFS,0,0,1,1,100.0,0.0
B001EPQYIW,0,0,1,1,100.0,0.0
B001EPRDCI,0,0,1,1,100.0,0.0
B001EQ4ADC,0,0,1,1,100.0,0.0
B001EQ4AKU,0,0,1,1,100.0,0.0
B001EQ4ATQ,0,0,1,1,100.0,0.0
B0009F3PLM,0,0,1,1,100.0,0.0
B0009F3PM6,0,0,1,1,100.0,0.0
B0007V11TQ,0,0,1,1,100.0,0.0
B001EQ4MPI,0,0,1,1,100.0,0.0
B001EQ4NIO,0,0,1,1,100.0,0.0
B001EQ4OY2,0,0,1,1,100.0,0.0
B001EQ4QJK,0,0,1,1,100.0,0.0
B001EQ4RU8,0,0,1,1,100.0,0.0
B001EQ4RXU,0,0,1,1,100.0,0.0
B001EQ4S52,0,0,1,1,100.0,0.0
B001EQ4S9I,0,1,0,1,0.0,0.0
B001EQ4SEI,0,0,1,1,100.0,0.0
B001EQ4SRU,0,0,1,1,100.0,0.0
B001EQ4ZXM,0,0,1,1,100.0,0.0
B001EQ4HEE,0,0,1,1,100.0,0.0
B001EQ4I4I,0,0,1,1,100.0,0.0
B001EQ55A4,0,0,1,1,100.0,0.0
B001EQ567Q,1,0,0,1,0.0,100.0
B001EQ574I,0,0,1,1,100.0,0.0
B001EQ57DO,0,0,1,1,100.0,0.0
B001EQ58EC,0,0,1,1,100.0,0.0
B001EQ4LZY,0,0,1,1,100.0,0.0
B00094D202,0,0,1,1,100.0,0.0
B00099XKXG,0,0,1,1,100.0,0.0
B00099XN7O,0,0,1,1,100.0,0.0
B0009AFWYU,0,0,1,1,100.0,0.0
B0009AJQ0Q,1,0,0,1,0.0,100.0
B0009EHNXE,0,0,1,1,100.0,0.0
B0009ET7SS,0,1,0,1,0.0,0.0
B0009ET7TC,0,1,0,1,0.0,0.0
B0009ETA6W,0,0,1,1,100.0,0.0
B0009F3PI0,0,0,1,1,100.0,0.0
B001EQ5C2A,0,0,1,1,100.0,0.0
B001EQ5CHK,1,0,0,1,0.0,100.0
B001EQ5CIO,0,0,1,1,100.0,0.0
B001EQ5CXY,0,1,0,1,0.0,0.0
B001EQ5D0Q,0,1,0,1,0.0,0.0
B001EQ5D6U,0,0,1,1,100.0,0.0
B001EQ5DLA,0,0,1,1,100.0,0.0
B001EQ5E5A,0,0,1,1,100.0,0.0
B001EQ5EAK,0,0,1,1,100.0,0.0
B001EQ522A,1,0,0,1,0.0,100.0
B001EQ524S,0,0,1,1,100.0,0.0
B001EQ52CU,1,0,0,1,0.0,100.0
B001EQ52S4,0,0,1,1,100.0,0.0
B001EQ53BK,0,1,0,1,0.0,0.0
B001EQ54R8,0,0,1,1,100.0,0.0
B001EQ54UK,0,0,1,1,100.0,0.0
B001EQ5GG2,0,1,0,1,0.0,0.0
B001EQ5GLM,0,0,1,1,100.0,0.0
B001EQ5GXK,0,0,1,1,100.0,0.0
B001EQ5H7A,0,0,1,1,100.0,0.0
B001EQ5IJC,0,0,1,1,100.0,0.0
B001EQ5IPQ,0,0,1,1,100.0,0.0
B001EQ5IS8,0,0,1,1,100.0,0.0
B001EQ5J4G,0,0,1,1,100.0,0.0
B001EQ5JLY,0,0,1,1,100.0,0.0
B001EQ5JNW,0,0,1,1,100.0,0.0
B001EQ5L3U,0,0,1,1,100.0,0.0
B001EQ59C8,0,0,1,1,100.0,0.0
B001EQ59EQ,0,0,1,1,100.0,0.0
B001EQ59V4,0,0,1,1,100.0,0.0
B001EQ5A5E,0,0,1,1,100.0,0.0
B001EQ5AU4,0,0,1,1,100.0,0.0
B000G7V3N0,0,0,1,1,100.0,0.0
B000G7VYTS,0,0,1,1,100.0,0.0
B000G7VZ56,0,0,1,1,100.0,0.0
B000G00ONC,0,0,1,1,100.0,0.0
B000G1766O,0,0,1,1,100.0,0.0
B000G176DW,0,0,1,1,100.0,0.0
B000G176EG,0,0,1,1,100.0,0.0
B000G17Y0C,0,0,1,1,100.0,0.0
B000G18NRU,0,1,0,1,0.0,0.0
B000G1CG50,0,0,1,1,100.0,0.0
B000G1EO78,0,0,1,1,100.0,0.0
B000G34R82,0,0,1,1,100.0,0.0
B000G6L2ZU,1,0,0,1,0.0,100.0
B001EQ5OSM,0,0,1,1,100.0,0.0
B001EQ5OU0,0,0,1,1,100.0,0.0
B001EQ5FSG,0,0,1,1,100.0,0.0
B001ET63MK,0,0,1,1,100.0,0.0
B001EUG65I,0,1,0,1,0.0,0.0
B001EVHWVE,0,1,0,1,0.0,0.0
B001EXNA2W,0,0,1,1,100.0,0.0
B001EYUE5C,0,0,1,1,100.0,0.0
B001F0RJ4Y,0,0,1,1,100.0,0.0
B001F0RJHG,0,0,1,1,100.0,0.0
B001EQ5LGC,0,0,1,1,100.0,0.0
B001EQ5LLC,0,1,0,1,0.0,0.0
B001EQ5LOO,0,0,1,1,100.0,0.0
B001EQ5MMK,0,0,1,1,100.0,0.0
B001EQ5MS4,0,0,1,1,100.0,0.0
B001EQ5NE2,0,0,1,1,100.0,0.0
B001EQ5NMY,0,0,1,1,100.0,0.0
B001EQ5O2I,1,0,0,1,0.0,100.0
B001EQ5O6Y,0,0,1,1,100.0,0.0
B001F3A1AA,0,0,1,1,100.0,0.0
B001F3C2U2,0,0,1,1,100.0,0.0
B001F993N0,0,1,0,1,0.0,0.0
B001F9AOR4,0,0,1,1,100.0,0.0
B001F9QW16,0,0,1,1,100.0,0.0
B001FA1A7G,0,0,1,1,100.0,0.0
B001FA1DMI,0,0,1,1,100.0,0.0
B001FA1DQE,0,0,1,1,100.0,0.0
B001EQ5OZU,0,0,1,1,100.0,0.0
B001EQ5P7C,0,0,1,1,100.0,0.0
B001EQ5PU4,0,0,1,1,100.0,0.0
B001EQ5PWW,0,0,1,1,100.0,0.0
B001EQ5Q3U,0,0,1,1,100.0,0.0
B001EQ5RRU,0,0,1,1,100.0,0.0
B001EQ5SGU,0,0,1,1,100.0,0.0
B001ET5XX0,0,0,1,1,100.0,0.0
B001FA1K94,0,0,1,1,100.0,0.0
B001FA1KEO,0,0,1,1,100.0,0.0
B001FA1KJO,0,0,1,1,100.0,0.0
B001FA1KLW,0,0,1,1,100.0,0.0
B001FA1KNK,0,0,1,1,100.0,0.0
B001FA1KSA,0,0,1,1,100.0,0.0
B001FA1KTY,0,1,0,1,0.0,0.0
B001FA1KZ8,0,0,1,1,100.0,0.0
B001FA1L8O,0,0,1,1,100.0,0.0
B001FA1L9I,0,0,1,1,100.0,0.0
B001F0RJHQ,0,0,1,1,100.0,0.0
B001F0RJI0,0,1,0,1,0.0,0.0
B001F0RJIK,0,0,1,1,100.0,0.0
B001F1U5WG,0,0,1,1,100.0,0.0
B001F2GDNK,0,1,0,1,0.0,0.0
B001F2GDO4,0,0,1,1,100.0,0.0
B001FA1LQ6,0,0,1,1,100.0,0.0
B001FA1MMY,0,0,1,1,100.0,0.0
B001FB68UY,1,0,0,1,0.0,100.0
B001FB69SU,0,0,1,1,100.0,0.0
B001FB6A0C,0,0,1,1,100.0,0.0
B001FB6A2A,0,1,0,1,0.0,0.0
B001FB6BB0,0,0,1,1,100.0,0.0
B001FFGREW,0,0,1,1,100.0,0.0
B001FOXYR6,0,0,1,1,100.0,0.0
B001FP2PWA,0,0,1,1,100.0,0.0
B001FPT0ZA,0,0,1,1,100.0,0.0
B001FPUWPW,0,0,1,1,100.0,0.0
B001FA1DSM,0,0,1,1,100.0,0.0
B001FA1E0O,0,0,1,1,100.0,0.0
B001FA1K6W,0,0,1,1,100.0,0.0
B001FA1K80,0,0,1,1,100.0,0.0
B001FSK3S0,0,0,1,1,100.0,0.0
B001FSK4R0,0,0,1,1,100.0,0.0
B001FWXMHA,0,0,1,1,100.0,0.0
B001FXPNY4,0,0,1,1,100.0,0.0
B001FXQ9QU,0,0,1,1,100.0,0.0
B001FXU6QO,0,0,1,1,100.0,0.0
B001FYUVJU,0,0,1,1,100.0,0.0
B001FYUVKE,1,0,0,1,0.0,100.0
B001FYX0KM,0,0,1,1,100.0,0.0
B001FYX0NE,0,0,1,1,100.0,0.0
B001FYZ0W8,0,0,1,1,100.0,0.0
B001FZ0SVA,0,0,1,1,100.0,0.0
B001G0MG14,0,0,1,1,100.0,0.0
B001G0MG2I,0,0,1,1,100.0,0.0
B001FA1LIE,0,0,1,1,100.0,0.0
B001FA1LP2,0,0,1,1,100.0,0.0
B001GVIRWA,0,0,1,1,100.0,0.0
B001G0MG46,0,0,1,1,100.0,0.0
B001G0NKZU,0,0,1,1,100.0,0.0
B001G0NZTG,0,0,1,1,100.0,0.0
B001G604ZI,0,0,1,1,100.0,0.0
B001G6W0Y6,0,0,1,1,100.0,0.0
B001G7Q1PY,0,0,1,1,100.0,0.0
B001G7QFEQ,0,0,1,1,100.0,0.0
B001G8WXJQ,0,1,0,1,0.0,0.0
B001G96KJ4,0,0,1,1,100.0,0.0
B001GB0U2K,0,0,1,1,100.0,0.0
B001GB7IJI,0,1,0,1,0.0,0.0
B001GCU0E2,0,0,1,1,100.0,0.0
B001GCVLUE,0,0,1,1,100.0,0.0
B001GH19PG,0,0,1,1,100.0,0.0
B001FPYYRE,0,0,1,1,100.0,0.0
B000G6MBX2,0,0,1,1,100.0,0.0
B000G6O2QG,0,0,1,1,100.0,0.0
B000FSPQTM,0,0,1,1,100.0,0.0
B000FTR540,0,0,1,1,100.0,0.0
B000FTU5MY,0,0,1,1,100.0,0.0
B000FULQIU,0,0,1,1,100.0,0.0
B000FVXNX0,0,0,1,1,100.0,0.0
B000FVZESW,0,0,1,1,100.0,0.0
B000FYVKRS,0,0,1,1,100.0,0.0
B000FYVKW8,1,0,0,1,0.0,100.0
B000FZ0TL0,0,0,1,1,100.0,0.0
B000FZV432,0,0,1,1,100.0,0.0
B001GS6PKO,0,1,0,1,0.0,0.0
B001GSFDIO,0,0,1,1,100.0,0.0
B001GVIR5M,0,0,1,1,100.0,0.0
B001GVIRCU,0,0,1,1,100.0,0.0
B001GVIUXQ,0,0,1,1,100.0,0.0
B001GWVOTM,1,0,0,1,0.0,100.0
B001H0FHZA,0,0,1,1,100.0,0.0
B001H0FI22,1,0,0,1,0.0,100.0
B001H322YQ,0,0,1,1,100.0,0.0
B001H32G24,0,0,1,1,100.0,0.0
B001H3PZRM,0,0,1,1,100.0,0.0
B001H9N3BG,0,0,1,1,100.0,0.0
B001HA6W36,0,0,1,1,100.0,0.0
B001HBBQKY,0,0,1,1,100.0,0.0
B001HBRDVU,0,0,1,1,100.0,0.0
B001GIETMA,0,0,1,1,100.0,0.0
B001GKSHP8,0,0,1,1,100.0,0.0
B001GQ3E3C,0,0,1,1,100.0,0.0
B001GQ3E4G,0,0,1,1,100.0,0.0
B001GQ3E5A,0,0,1,1,100.0,0.0
B0007OPYLY,0,0,1,1,100.0,0.0
B001HBXO54,0,0,1,1,100.0,0.0
B001HKZZ4I,0,0,1,1,100.0,0.0
B001HN5S38,0,0,1,1,100.0,0.0
B001HNU8PG,0,0,1,1,100.0,0.0
B001HO1X54,0,0,1,1,100.0,0.0
B001HTG33Q,0,0,1,1,100.0,0.0
B001HTGAUM,0,0,1,1,100.0,0.0
B001HTI1Y0,0,0,1,1,100.0,0.0
B001HTI5XC,0,0,1,1,100.0,0.0
B001HTI60Y,0,0,1,1,100.0,0.0
B001HTI6BI,0,0,1,1,100.0,0.0
B001HTI6Y0,0,0,1,1,100.0,0.0
B001HTI7MQ,0,0,1,1,100.0,0.0
B001GVIRYS,0,1,0,1,0.0,0.0
B001GVIUSG,0,0,1,1,100.0,0.0
B001HTKS4G,0,0,1,1,100.0,0.0
B001HTKZT4,1,0,0,1,0.0,100.0
B001HTL7TG,1,0,0,1,0.0,100.0
B001HTMSIA,0,0,1,1,100.0,0.0
B001HTMSZI,0,0,1,1,100.0,0.0
B001HBXL5M,0,1,0,1,0.0,0.0
B0007VDN8S,0,0,1,1,100.0,0.0
B00080LHJU,0,0,1,1,100.0,0.0
B00086IF1C,0,0,1,1,100.0,0.0
B0008DI8OY,1,0,0,1,0.0,100.0
B0008IT47E,0,0,1,1,100.0,0.0
B0008IUQE4,0,0,1,1,100.0,0.0
B0008IUUJU,0,0,1,1,100.0,0.0
B0008IUV12,0,0,1,1,100.0,0.0
B0008JEZ8G,0,0,1,1,100.0,0.0
B0008JGWRI,0,0,1,1,100.0,0.0
B001HTP04E,0,0,1,1,100.0,0.0
B001HWWKW6,0,0,1,1,100.0,0.0
B001HX59ZU,0,0,1,1,100.0,0.0
B001HXJMXA,0,1,0,1,0.0,0.0
B001HXJPS2,0,0,1,1,100.0,0.0
B001I7OPJ6,0,0,1,1,100.0,0.0
B001I8BOEE,0,0,1,1,100.0,0.0
B001IA3S1Y,0,0,1,1,100.0,0.0
B001HTISGQ,0,0,1,1,100.0,0.0
B001HTIUDC,0,0,1,1,100.0,0.0
B001HTIW8U,0,0,1,1,100.0,0.0
B001HTIY1U,0,0,1,1,100.0,0.0
B001HTKO86,0,0,1,1,100.0,0.0
B001HTKP0I,0,0,1,1,100.0,0.0
B001HTKQ3O,1,0,0,1,0.0,100.0
B001HTKR1U,0,0,1,1,100.0,0.0
B000FZYWG8,0,0,1,1,100.0,0.0
B000FPHGWU,0,0,1,1,100.0,0.0
B000FPJ72W,0,0,1,1,100.0,0.0
B000FPJ78G,1,0,0,1,0.0,100.0
B000FPJ78Q,0,1,0,1,0.0,0.0
B000FPKX3E,0,0,1,1,100.0,0.0
B000FPKXCA,0,0,1,1,100.0,0.0
B000FPM22Y,0,0,1,1,100.0,0.0
B000FPM2NS,0,1,0,1,0.0,0.0
B000FPVLDA,0,0,1,1,100.0,0.0
B000FRS9NI,0,0,1,1,100.0,0.0
B000FRSSFC,0,0,1,1,100.0,0.0
B000FSKIOA,0,1,0,1,0.0,0.0
B001IZA2LI,0,0,1,1,100.0,0.0
B001HTN1JA,0,0,1,1,100.0,0.0
B001HTOYIC,0,0,1,1,100.0,0.0
B001IZJPNO,0,0,1,1,100.0,0.0
B001IZK7K4,0,0,1,1,100.0,0.0
B001IZM8WY,0,0,1,1,100.0,0.0
B001IZM90K,0,0,1,1,100.0,0.0
B001IA7WCA,0,0,1,1,100.0,0.0
B001IAKEVG,0,1,0,1,0.0,0.0
B001IAQ8KC,0,0,1,1,100.0,0.0
B001IHWDX6,0,1,0,1,0.0,0.0
B001IVXALG,0,0,1,1,100.0,0.0
B001IW0ASG,0,0,1,1,100.0,0.0
B001IWBI1E,0,0,1,1,100.0,0.0
B001IWCR96,0,0,1,1,100.0,0.0
B001IYSOQO,0,0,1,1,100.0,0.0
B001IZ4J30,1,0,0,1,0.0,100.0
B001IZ9ME6,0,0,1,1,100.0,0.0
B001IZ9NDQ,0,0,1,1,100.0,0.0
B001JJLUK0,0,1,0,1,0.0,0.0
B001JJYZ1Q,0,0,1,1,100.0,0.0
B001JJZCVI,0,0,1,1,100.0,0.0
B001JK27VA,0,0,1,1,100.0,0.0
B001JP7G1Q,0,0,1,1,100.0,0.0
B001JU2W3I,0,0,1,1,100.0,0.0
B001JU6BYO,0,0,1,1,100.0,0.0
B001IZA560,0,0,1,1,100.0,0.0
B001IZA5EM,0,0,1,1,100.0,0.0
B001IZASY4,0,0,1,1,100.0,0.0
B001IZAYMK,0,0,1,1,100.0,0.0
B001IZCL8U,0,0,1,1,100.0,0.0
B001IZGC58,0,1,0,1,0.0,0.0
B001IZHZJA,0,0,1,1,100.0,0.0
B001IZIB34,0,0,1,1,100.0,0.0
B001IZICO2,0,0,1,1,100.0,0.0
B001K9TK24,0,0,1,1,100.0,0.0
B001KP8EO8,0,0,1,1,100.0,0.0
B001KQ7JDE,0,0,1,1,100.0,0.0
B001KQ9L26,0,0,1,1,100.0,0.0
B001KUOFXM,0,0,1,1,100.0,0.0
B001KUUMYS,0,0,1,1,100.0,0.0
B001KUUOH8,0,0,1,1,100.0,0.0
B001KUVTM2,0,0,1,1,100.0,0.0
B001KUWFXY,0,0,1,1,100.0,0.0
B001KVPC0G,0,0,1,1,100.0,0.0
B001J3ZUQ6,0,0,1,1,100.0,0.0
B001J5R8H8,0,0,1,1,100.0,0.0
B001J8J4UY,0,0,1,1,100.0,0.0
B001J9SUHG,0,0,1,1,100.0,0.0
B001JDQ4Q6,0,1,0,1,0.0,0.0
B001JIWOZQ,0,0,1,1,100.0,0.0
B001LQRKC8,0,0,1,1,100.0,0.0
B001KWEZTO,0,0,1,1,100.0,0.0
B001KWH7TY,0,0,1,1,100.0,0.0
B001KWXK36,0,0,1,1,100.0,0.0
B001KYDXWC,0,0,1,1,100.0,0.0
B001KZ7G2E,0,0,1,1,100.0,0.0
B001L1ASN6,0,0,1,1,100.0,0.0
B001L1DYAA,0,0,1,1,100.0,0.0
B001L1IQHQ,0,0,1,1,100.0,0.0
B001L492LW,0,0,1,1,100.0,0.0
B001L4JH5I,0,0,1,1,100.0,0.0
B001L4YYYC,0,0,1,1,100.0,0.0
B001L54X74,0,0,1,1,100.0,0.0
B001L70ZX8,0,0,1,1,100.0,0.0
B001L73DMI,0,0,1,1,100.0,0.0
B001L7UP2Y,1,0,0,1,0.0,100.0
B000FNJ69S,0,0,1,1,100.0,0.0
B000FNLEHK,0,1,0,1,0.0,0.0
B000FOIYS6,0,0,1,1,100.0,0.0
B000FOMKP4,0,0,1,1,100.0,0.0
B000FOYMIC,1,0,0,1,0.0,100.0
B000FP0514,0,0,1,1,100.0,0.0
B000FPDYQM,0,0,1,1,100.0,0.0
B000FPDYRQ,0,0,1,1,100.0,0.0
B000FPGYS2,0,0,1,1,100.0,0.0
B000FPGYT6,0,0,1,1,100.0,0.0
B000FPGZFY,0,0,1,1,100.0,0.0
B000FKMNSM,0,0,1,1,100.0,0.0
B001LNTY70,0,0,1,1,100.0,0.0
B001LO511W,0,0,1,1,100.0,0.0
B001LQNVTE,0,0,1,1,100.0,0.0
B001LQNXOC,1,0,0,1,0.0,100.0
B001LQTDZA,0,0,1,1,100.0,0.0
B001LQXUU4,0,0,1,1,100.0,0.0
B001LUQ3WC,0,0,1,1,100.0,0.0
B001LVBQGY,0,0,1,1,100.0,0.0
B001M0503O,0,0,1,1,100.0,0.0
B001M050CU,0,0,1,1,100.0,0.0
B001M050T8,0,0,1,1,100.0,0.0
B001M07460,0,0,1,1,100.0,0.0
B001M074ME,0,0,1,1,100.0,0.0
B001M08XA6,0,0,1,1,100.0,0.0
B001M08XU6,0,0,1,1,100.0,0.0
B001L8DOFI,1,0,0,1,0.0,100.0
B001LGG9K2,0,0,1,1,100.0,0.0
B001LNLW5M,0,0,1,1,100.0,0.0
B000FNCXL6,0,0,1,1,100.0,0.0
B000FNEZG2,0,0,1,1,100.0,0.0
B00078N976,0,0,1,1,100.0,0.0
B001M09BHU,0,0,1,1,100.0,0.0
B001M09BOS,0,0,1,1,100.0,0.0
B001M09BQQ,0,0,1,1,100.0,0.0
B001M09BTS,0,0,1,1,100.0,0.0
B001M0A6C4,0,0,1,1,100.0,0.0
B001M0AKE8,0,0,1,1,100.0,0.0
B001M0AL0G,0,0,1,1,100.0,0.0
B001M0G1UK,0,0,1,1,100.0,0.0
B001M0G1VO,0,0,1,1,100.0,0.0
B001M0G2NQ,0,0,1,1,100.0,0.0
B001M0G2PO,0,0,1,1,100.0,0.0
B001M0UK3E,0,0,1,1,100.0,0.0
B001M1DUDU,0,0,1,1,100.0,0.0
B001M1UT1G,1,0,0,1,0.0,100.0
B001M1V4Z6,0,0,1,1,100.0,0.0
B001NC8HS6,0,0,1,1,100.0,0.0
B001NG72UQ,1,0,0,1,0.0,100.0
B0007OVVZ2,0,0,1,1,100.0,0.0
B0007OVXBO,0,0,1,1,100.0,0.0
B0007OVXXM,0,0,1,1,100.0,0.0
B0007PNKRI,0,0,1,1,100.0,0.0
B0007PQC3M,0,1,0,1,0.0,0.0
B0007R4JGM,0,0,1,1,100.0,0.0
B0007R9L6K,0,0,1,1,100.0,0.0
B0007RL9RY,0,0,1,1,100.0,0.0
B0007RO9P8,0,0,1,1,100.0,0.0
B0007SN7D2,0,0,1,1,100.0,0.0
B0007SNZ52,0,1,0,1,0.0,0.0
B0007SNZBG,0,0,1,1,100.0,0.0
B0007U5J40,0,1,0,1,0.0,0.0
B0007UQ73W,0,0,1,1,100.0,0.0
B001O08SQI,0,0,1,1,100.0,0.0
B001O1Q0NA,0,0,1,1,100.0,0.0
B001O2DGY0,0,0,1,1,100.0,0.0
B001M1V54G,0,0,1,1,100.0,0.0
B001M1V5P0,0,0,1,1,100.0,0.0
B001M1V9MY,0,0,1,1,100.0,0.0
B001M22T54,0,0,1,1,100.0,0.0
B001M22TA4,0,0,1,1,100.0,0.0
B001M23W50,1,0,0,1,0.0,100.0
B001M23XLI,0,0,1,1,100.0,0.0
B001M23YBW,0,0,1,1,100.0,0.0
B001M2BPLI,0,0,1,1,100.0,0.0
B001MLZB6E,1,0,0,1,0.0,100.0
B001MWRT2W,0,0,1,1,100.0,0.0
B001N9V56K,0,0,1,1,100.0,0.0
B001NASPPI,0,0,1,1,100.0,0.0
B001O2IWVW,0,0,1,1,100.0,0.0
B001O3U7AK,0,1,0,1,0.0,0.0
B001O4GMDU,0,0,1,1,100.0,0.0
B001O5UBDG,0,0,1,1,100.0,0.0
B001O8KQP6,0,0,1,1,100.0,0.0
B001O8KR4Q,0,0,1,1,100.0,0.0
B001O8NLV2,1,0,0,1,0.0,100.0
B001ONPMN2,0,0,1,1,100.0,0.0
B001ONVOC0,0,0,1,1,100.0,0.0
B001NGASS4,0,0,1,1,100.0,0.0
B001NH1W3I,0,0,1,1,100.0,0.0
B001NJMLTU,0,0,1,1,100.0,0.0
B001NJNN6A,0,0,1,1,100.0,0.0
B001NNAUC6,0,0,1,1,100.0,0.0
B001NXHY8Y,0,0,1,1,100.0,0.0
B001NZVWF8,0,0,1,1,100.0,0.0
B000FL3ILM,0,0,1,1,100.0,0.0
B000FL521G,0,0,1,1,100.0,0.0
B000FMDIKC,0,0,1,1,100.0,0.0
B000FMMTHU,0,1,0,1,0.0,0.0
B000FMTJJQ,0,0,1,1,100.0,0.0
B000FNB3AI,0,0,1,1,100.0,0.0
B000FNCVR2,0,0,1,1,100.0,0.0
B000FJPKWO,0,0,1,1,100.0,0.0
B000E199RA,0,0,1,1,100.0,0.0
B000E199RK,0,0,1,1,100.0,0.0
B000E1BLGC,0,0,1,1,100.0,0.0
B001P26PBA,0,0,1,1,100.0,0.0
B001P2KCXC,0,0,1,1,100.0,0.0
B001P3NU3U,1,0,0,1,0.0,100.0
B001O2H9WU,0,0,1,1,100.0,0.0
B001O2HBIM,0,0,1,1,100.0,0.0
B001P4H57Q,0,0,1,1,100.0,0.0
B001P76YO8,0,0,1,1,100.0,0.0
B001P777DU,0,0,1,1,100.0,0.0
B001P8I4PE,0,0,1,1,100.0,0.0
B001PAS5GK,0,1,0,1,0.0,0.0
B001PATNEI,0,0,1,1,100.0,0.0
B001PE1R6G,0,0,1,1,100.0,0.0
B001PEWJWC,0,0,1,1,100.0,0.0
B001PHVO5W,0,0,1,1,100.0,0.0
B001PKTSQQ,0,0,1,1,100.0,0.0
B001ONXSBA,0,0,1,1,100.0,0.0
B001OOYNDG,0,0,1,1,100.0,0.0
B001OZ5FPA,0,0,1,1,100.0,0.0
B000FKQD5G,0,0,1,1,100.0,0.0
B000FL0A9K,0,0,1,1,100.0,0.0
B000FL1I3C,0,0,1,1,100.0,0.0
B001PUFBLM,0,0,1,1,100.0,0.0
B001Q9C8CM,0,0,1,1,100.0,0.0
B001P3NU4O,0,0,1,1,100.0,0.0
B0007A0AP8,0,0,1,1,100.0,0.0
B0007A0PX0,0,0,1,1,100.0,0.0
B0007A0PXA,0,0,1,1,100.0,0.0
B0007CHPUY,0,0,1,1,100.0,0.0
B0007DHMU6,0,0,1,1,100.0,0.0
B0007KLGC4,0,1,0,1,0.0,0.0
B0007LXU7M,0,0,1,1,100.0,0.0
B0007LXU9A,0,0,1,1,100.0,0.0
B0007NCH56,1,0,0,1,0.0,100.0
B0007O911S,0,0,1,1,100.0,0.0
B0007OPVVW,0,0,1,1,100.0,0.0
B0006MWNP2,0,0,1,1,100.0,0.0
B001P3PR5O,0,0,1,1,100.0,0.0
B001QEB3E6,0,0,1,1,100.0,0.0
B001QEEXCK,0,0,1,1,100.0,0.0
B001QEEZX2,0,0,1,1,100.0,0.0
B001QEF4XC,0,0,1,1,100.0,0.0
B001QJW57U,0,0,1,1,100.0,0.0
B001QTRGAQ,0,0,1,1,100.0,0.0
B001QTSV6Y,0,0,1,1,100.0,0.0
B001QVK0D4,0,0,1,1,100.0,0.0
B001PKUXSI,1,0,0,1,0.0,100.0
B001PMC3O8,0,0,1,1,100.0,0.0
B001PMC3PM,0,1,0,1,0.0,0.0
B001PMCFJQ,0,0,1,1,100.0,0.0
B001PNYKSE,0,0,1,1,100.0,0.0
B001PO7FDU,0,0,1,1,100.0,0.0
B001POGTP0,0,0,1,1,100.0,0.0
B001PQOB4O,0,0,1,1,100.0,0.0
B001QY04Q4,0,0,1,1,100.0,0.0
B001QZYFOU,0,0,1,1,100.0,0.0
B001R1LRPS,1,0,0,1,0.0,100.0
B001R1T0XY,0,0,1,1,100.0,0.0
B001R3CH82,0,0,1,1,100.0,0.0
B001R3VEY0,0,0,1,1,100.0,0.0
B001R79DO4,0,0,1,1,100.0,0.0
B001R7OKFQ,0,1,0,1,0.0,0.0
B001RIW8AO,0,0,1,1,100.0,0.0
B001RJ1FAW,0,0,1,1,100.0,0.0
B001RJ7D26,0,0,1,1,100.0,0.0
B001Q9EFVY,0,0,1,1,100.0,0.0
B001Q9EGFY,0,0,1,1,100.0,0.0
B001QE8W54,0,0,1,1,100.0,0.0
B001QE96CW,0,1,0,1,0.0,0.0
B001QEAUZO,0,0,1,1,100.0,0.0
B001SAWZOK,0,0,1,1,100.0,0.0
B001RJ91IK,0,0,1,1,100.0,0.0
B001RJIZGO,0,0,1,1,100.0,0.0
B001RK3NDI,0,0,1,1,100.0,0.0
B001RMC0YE,0,0,1,1,100.0,0.0
B001RN8HJK,0,0,1,1,100.0,0.0
B001RNHITU,0,1,0,1,0.0,0.0
B001RV50S8,0,1,0,1,0.0,0.0
B001RVCDME,0,0,1,1,100.0,0.0
B001S38AK0,0,0,1,1,100.0,0.0
B001S8TR34,0,0,1,1,100.0,0.0
B001SAO77S,0,0,1,1,100.0,0.0
